DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2011-07-21	20834067	Yashin AI	2010-09-01	Aging (Albany NY)	www.ncbi.nlm.nih.gov/pubmed/20834067	Joint influence of small-effect genetic variants on human longevity.	Longevity	1,173 individuals	NA	20q13.33	20	61353181	AL365229.1	CDH4			ENSG00000179242			rs4468878-?	rs4468878	0	4468878	intron_variant	0	NR	1E-6	6.0	(less than or equal to)			NR [~ 550000]	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST000785	Genome-wide genotyping array
2011-07-21	20834067	Yashin AI	2010-09-01	Aging (Albany NY)	www.ncbi.nlm.nih.gov/pubmed/20834067	Joint influence of small-effect genetic variants on human longevity.	Longevity	1,173 individuals	NA	2p25.1	2	8390126	AC011747.3	LINC00299			ENSG00000236790			rs13008689-?	rs13008689	0	13008689	intron_variant	0	NR	1E-6	6.0	(less than or equal to)			NR [~ 550000]	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST000785	Genome-wide genotyping array
2011-07-21	20834067	Yashin AI	2010-09-01	Aging (Albany NY)	www.ncbi.nlm.nih.gov/pubmed/20834067	Joint influence of small-effect genetic variants on human longevity.	Longevity	1,173 individuals	NA	7p22.3	7	999367	C7orf50	C7orf50			ENSG00000146540			rs10256972-?	rs10256972	0	10256972	intron_variant	0	NR	1E-6	6.0	(less than or equal to)			NR [~ 550000]	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST000785	Genome-wide genotyping array
2011-07-21	20834067	Yashin AI	2010-09-01	Aging (Albany NY)	www.ncbi.nlm.nih.gov/pubmed/20834067	Joint influence of small-effect genetic variants on human longevity.	Longevity	1,173 individuals	NA	13q21.2	13	61104778	PCDH20	LINC00378			ENSG00000225249			rs3106598-?	rs3106598	0	3106598	intron_variant	0	NR	1E-6	6.0	(less than or equal to)			NR [~ 550000]	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST000785	Genome-wide genotyping array
2011-07-21	20834067	Yashin AI	2010-09-01	Aging (Albany NY)	www.ncbi.nlm.nih.gov/pubmed/20834067	Joint influence of small-effect genetic variants on human longevity.	Longevity	1,173 individuals	NA	22q13.1	22	37217269	RAC2	SSTR3 - RAC2	ENSG00000278195	ENSG00000128340		4792	8001	rs13053175-?	rs13053175	0	13053175	intergenic_variant	1	NR	1E-6	6.0	(less than or equal to)			NR [~ 550000]	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST000785	Genome-wide genotyping array
2011-07-21	20834067	Yashin AI	2010-09-01	Aging (Albany NY)	www.ncbi.nlm.nih.gov/pubmed/20834067	Joint influence of small-effect genetic variants on human longevity.	Longevity	1,173 individuals	NA	22q13.31	22	47136753	TBC1D22A	TBC1D22A			ENSG00000054611			rs5766691-?	rs5766691	0	5766691	intron_variant	0	NR	1E-6	6.0	(less than or equal to)			NR [~ 550000]	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST000785	Genome-wide genotyping array
2011-07-21	20834067	Yashin AI	2010-09-01	Aging (Albany NY)	www.ncbi.nlm.nih.gov/pubmed/20834067	Joint influence of small-effect genetic variants on human longevity.	Longevity	1,173 individuals	NA	4p16.3	4	1371339	RP11-1244E8.1	UVSSA			ENSG00000163945			rs13118159-?	rs13118159	0	13118159	intron_variant	0	NR	1E-6	6.0	(less than or equal to)			NR [~ 550000]	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST000785	Genome-wide genotyping array
2011-07-21	20834067	Yashin AI	2010-09-01	Aging (Albany NY)	www.ncbi.nlm.nih.gov/pubmed/20834067	Joint influence of small-effect genetic variants on human longevity.	Longevity	1,173 individuals	NA	15q21.3	15	53513628	WDR72	LINC02490 - WDR72	ENSG00000259237	ENSG00000166415		383284	113	rs7168365-?	rs7168365	0	7168365	intergenic_variant	1	NR	1E-6	6.0	(less than or equal to)			NR [~ 550000]	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST000785	Genome-wide genotyping array
2011-07-21	20834067	Yashin AI	2010-09-01	Aging (Albany NY)	www.ncbi.nlm.nih.gov/pubmed/20834067	Joint influence of small-effect genetic variants on human longevity.	Longevity	1,173 individuals	NA	14q12	14	28552722	FOXG1	RPL26P3 - LINC02300	ENSG00000240179	ENSG00000258175		62360	39501	rs7493138-?	rs7493138	0	7493138	intergenic_variant	1	NR	1E-6	6.0	(less than or equal to)			NR [~ 550000]	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST000785	Genome-wide genotyping array
2011-07-21	20834067	Yashin AI	2010-09-01	Aging (Albany NY)	www.ncbi.nlm.nih.gov/pubmed/20834067	Joint influence of small-effect genetic variants on human longevity.	Longevity	1,173 individuals	NA	4q28.3	4	136739228	RP11-138I17.1	TERF1P3 - LINC02511	ENSG00000249311	ENSG00000248869		382892	56691	rs6813479-?	rs6813479	0	6813479	intergenic_variant	1	NR	1E-6	6.0	(less than or equal to)			NR [~ 550000]	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST000785	Genome-wide genotyping array
2011-07-21	20834067	Yashin AI	2010-09-01	Aging (Albany NY)	www.ncbi.nlm.nih.gov/pubmed/20834067	Joint influence of small-effect genetic variants on human longevity.	Longevity	1,173 individuals	NA	9q31.3	9	110368883	SVEP1	SVEP1			ENSG00000165124			rs1327533-?	rs1327533	0	1327533	intron_variant	0	NR	1E-6	6.0	(less than or equal to)			NR [~ 550000]	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST000785	Genome-wide genotyping array
2011-07-21	20834067	Yashin AI	2010-09-01	Aging (Albany NY)	www.ncbi.nlm.nih.gov/pubmed/20834067	Joint influence of small-effect genetic variants on human longevity.	Longevity	1,173 individuals	NA	21q21.1	21	21537795	NCAM2	NCAM2			ENSG00000154654			rs2826891-?	rs2826891	0	2826891	intron_variant	0	NR	1E-6	6.0	(less than or equal to)			NR [~ 550000]	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST000785	Genome-wide genotyping array
2011-07-21	20834067	Yashin AI	2010-09-01	Aging (Albany NY)	www.ncbi.nlm.nih.gov/pubmed/20834067	Joint influence of small-effect genetic variants on human longevity.	Longevity	1,173 individuals	NA	14q32.11	14	90292547	C14orf102	NRDE2			ENSG00000119720			rs2282032-?	rs2282032	0	2282032	non_coding_transcript_exon_variant	0	NR	1E-6	6.0	(less than or equal to)			NR [~ 550000]	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST000785	Genome-wide genotyping array
2011-07-21	20834067	Yashin AI	2010-09-01	Aging (Albany NY)	www.ncbi.nlm.nih.gov/pubmed/20834067	Joint influence of small-effect genetic variants on human longevity.	Longevity	1,173 individuals	NA	6q21	6	106381662	AL109920.3	CRYBG1			ENSG00000112297			rs6568433-?	rs6568433	0	6568433	intron_variant	0	NR	1E-6	6.0	(less than or equal to)			NR [~ 550000]	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST000785	Genome-wide genotyping array
2011-07-21	20834067	Yashin AI	2010-09-01	Aging (Albany NY)	www.ncbi.nlm.nih.gov/pubmed/20834067	Joint influence of small-effect genetic variants on human longevity.	Longevity	1,173 individuals	NA	13q21.33	13	71309082	DACH1	RABEPKP1 - DACH1	ENSG00000225801	ENSG00000276644		11847	128884	rs9592783-?	rs9592783	0	9592783	intergenic_variant	1	NR	1E-6	6.0	(less than or equal to)			NR [~ 550000]	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST000785	Genome-wide genotyping array
2011-07-21	20834067	Yashin AI	2010-09-01	Aging (Albany NY)	www.ncbi.nlm.nih.gov/pubmed/20834067	Joint influence of small-effect genetic variants on human longevity.	Longevity	1,173 individuals	NA	6q27	6	166292681	PRR18	GNG5P1 - PRR18	ENSG00000213536	ENSG00000176381		52188	12619	rs6915183-?	rs6915183	0	6915183	intergenic_variant	1	NR	1E-6	6.0	(less than or equal to)			NR [~ 550000]	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST000785	Genome-wide genotyping array
2011-07-21	20834067	Yashin AI	2010-09-01	Aging (Albany NY)	www.ncbi.nlm.nih.gov/pubmed/20834067	Joint influence of small-effect genetic variants on human longevity.	Longevity	1,173 individuals	NA	16p13.3	16	2047157	NTHL1	NTHL1			ENSG00000065057			rs2516739-?	rs2516739	0	2516739	non_coding_transcript_exon_variant	0	NR	1E-6	6.0	(less than or equal to)			NR [~ 550000]	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST000785	Genome-wide genotyping array
2011-07-21	20834067	Yashin AI	2010-09-01	Aging (Albany NY)	www.ncbi.nlm.nih.gov/pubmed/20834067	Joint influence of small-effect genetic variants on human longevity.	Longevity	1,173 individuals	NA	9q34.3	9	134812936	COL5A1	COL5A1			ENSG00000130635			rs7874142-?	rs7874142	0	7874142	intron_variant	0	NR	1E-6	6.0	(less than or equal to)			NR [~ 550000]	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST000785	Genome-wide genotyping array
2011-07-21	20834067	Yashin AI	2010-09-01	Aging (Albany NY)	www.ncbi.nlm.nih.gov/pubmed/20834067	Joint influence of small-effect genetic variants on human longevity.	Longevity	1,173 individuals	NA	4q21.1	4	75968235	SDAD1	SDAD1			ENSG00000198301			rs2273-?	rs2273	0	2273	intron_variant	0	NR	1E-6	6.0	(less than or equal to)			NR [~ 550000]	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST000785	Genome-wide genotyping array
2011-07-21	20834067	Yashin AI	2010-09-01	Aging (Albany NY)	www.ncbi.nlm.nih.gov/pubmed/20834067	Joint influence of small-effect genetic variants on human longevity.	Longevity	1,173 individuals	NA	17q25.3	17	81288009	SLC38A10	SLC38A10			ENSG00000157637			rs10445407-?	rs10445407	0	10445407	intron_variant	0	NR	1E-6	6.0	(less than or equal to)			NR [~ 550000]	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST000785	Genome-wide genotyping array
2020-01-17	31484785	Wright KM	2019-09-04	G3 (Bethesda)	www.ncbi.nlm.nih.gov/pubmed/31484785	A Prospective Analysis of Genetic Variants Associated with Human Lifespan.	Longevity	up to 482,000 European ancestry individuals	NA	6p22.3	6	21912401	NR	CASC15			ENSG00000272168			rs9368368-G	rs9368368	0	9368368	intron_variant	0	NR	3E-7	6.522878745280337		0.01323	[0.0082-0.0183] unit decrease	Illumina [~ 540852]	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST009448	Genome-wide genotyping array
2020-01-17	31484785	Wright KM	2019-09-04	G3 (Bethesda)	www.ncbi.nlm.nih.gov/pubmed/31484785	A Prospective Analysis of Genetic Variants Associated with Human Lifespan.	Longevity	up to 482,000 European ancestry individuals	NA	1q21.3	1	151435217	NR	POGZ			ENSG00000143442			rs11578888-A	rs11578888	0	11578888	intron_variant	0	NR	3E-6	5.522878745280337		0.01259	[0.0073-0.0179] unit decrease	Illumina [~ 540852]	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST009448	Genome-wide genotyping array
2020-01-17	31484785	Wright KM	2019-09-04	G3 (Bethesda)	www.ncbi.nlm.nih.gov/pubmed/31484785	A Prospective Analysis of Genetic Variants Associated with Human Lifespan.	Longevity	up to 482,000 European ancestry individuals	NA	Xq26.3	X	138861225	NR	FGF13			ENSG00000129682			rs7060413-A	rs7060413	0	7060413	intron_variant	0	NR	5E-7	6.301029995663981		0.01256	[0.0077-0.0175] unit decrease	Illumina [~ 540852]	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST009448	Genome-wide genotyping array
2020-01-17	31484785	Wright KM	2019-09-04	G3 (Bethesda)	www.ncbi.nlm.nih.gov/pubmed/31484785	A Prospective Analysis of Genetic Variants Associated with Human Lifespan.	Longevity	up to 482,000 European ancestry individuals	NA	9p23	9	12275924	NR	AKAP8P1 - JKAMPP1	ENSG00000234146	ENSG00000231491		1262828	11396	rs10960561-A	rs10960561	0	10960561	intergenic_variant	1	NR	9E-6	5.045757490560675		0.01238	[0.0069-0.0178] unit decrease	Illumina [~ 540852]	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST009448	Genome-wide genotyping array
2020-01-17	31484785	Wright KM	2019-09-04	G3 (Bethesda)	www.ncbi.nlm.nih.gov/pubmed/31484785	A Prospective Analysis of Genetic Variants Associated with Human Lifespan.	Longevity	up to 482,000 European ancestry individuals	NA	13q21.31	13	64406137	NR	LINC00355 - LGMNP1	ENSG00000227674	ENSG00000214269		330093	551960	rs9528753-A	rs9528753	0	9528753	intergenic_variant	1	NR	2E-7	6.698970004336019		0.01233	[0.0077-0.017] unit decrease	Illumina [~ 540852]	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST009448	Genome-wide genotyping array
2020-01-17	31484785	Wright KM	2019-09-04	G3 (Bethesda)	www.ncbi.nlm.nih.gov/pubmed/31484785	A Prospective Analysis of Genetic Variants Associated with Human Lifespan.	Longevity	up to 482,000 European ancestry individuals	NA	9p23	9	13708608	NR	LINC01235 - LINC00583	ENSG00000270547	ENSG00000205636		220483	219363	rs524126-A	rs524126	0	524126	intron_variant	1	NR	3E-7	6.522878745280337		0.01113	[0.0069-0.0154] unit decrease	Illumina [~ 540852]	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST009448	Genome-wide genotyping array
2020-01-17	31484785	Wright KM	2019-09-04	G3 (Bethesda)	www.ncbi.nlm.nih.gov/pubmed/31484785	A Prospective Analysis of Genetic Variants Associated with Human Lifespan.	Longevity	up to 482,000 European ancestry individuals	NA	3p12.2	3	82163251	NR	LINC02008			ENSG00000239440			rs1406549-G	rs1406549	0	1406549	intron_variant	0	NR	9E-8	7.045757490560675		0.0111	[0.007-0.0152] unit decrease	Illumina [~ 540852]	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST009448	Genome-wide genotyping array
2020-01-17	31484785	Wright KM	2019-09-04	G3 (Bethesda)	www.ncbi.nlm.nih.gov/pubmed/31484785	A Prospective Analysis of Genetic Variants Associated with Human Lifespan.	Longevity	up to 482,000 European ancestry individuals	NA	4q13.2	4	66937274	NR	RNU6-699P - RNU1-63P	ENSG00000252890	ENSG00000206629		39903	492317	rs923994-A	rs923994	0	923994	intergenic_variant	1	NR	7E-6	5.154901959985743		0.01103	[0.0062-0.0158] unit decrease	Illumina [~ 540852]	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST009448	Genome-wide genotyping array
2020-01-17	31484785	Wright KM	2019-09-04	G3 (Bethesda)	www.ncbi.nlm.nih.gov/pubmed/31484785	A Prospective Analysis of Genetic Variants Associated with Human Lifespan.	Longevity	up to 482,000 European ancestry individuals	NA	14q21.1	14	39529254	NR	FBXO33 - LINC02315	ENSG00000165355	ENSG00000251363		96788	1425439	rs11624961-G	rs11624961	0	11624961	intron_variant	1	NR	6E-6	5.221848749616356		0.01102	[0.0062-0.0158] unit decrease	Illumina [~ 540852]	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST009448	Genome-wide genotyping array
2020-01-17	31484785	Wright KM	2019-09-04	G3 (Bethesda)	www.ncbi.nlm.nih.gov/pubmed/31484785	A Prospective Analysis of Genetic Variants Associated with Human Lifespan.	Longevity	up to 482,000 European ancestry individuals	NA	2q32.2	2	190826756	NR	NAB1 - GLS	ENSG00000138386	ENSG00000115419		133990	54065	rs13033350-A	rs13033350	0	13033350	intron_variant	1	NR	1E-6	6.0		0.01101	[0.0066-0.0155] unit decrease	Illumina [~ 540852]	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST009448	Genome-wide genotyping array
2020-01-17	31484785	Wright KM	2019-09-04	G3 (Bethesda)	www.ncbi.nlm.nih.gov/pubmed/31484785	A Prospective Analysis of Genetic Variants Associated with Human Lifespan.	Longevity	up to 482,000 European ancestry individuals	NA	19q13.11	19	32908438	NR	CEP89			ENSG00000121289			rs892024-A	rs892024	0	892024	intron_variant	0	NR	4E-6	5.3979400086720375		0.01072	[0.0061-0.0153] unit decrease	Illumina [~ 540852]	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST009448	Genome-wide genotyping array
2020-01-17	31484785	Wright KM	2019-09-04	G3 (Bethesda)	www.ncbi.nlm.nih.gov/pubmed/31484785	A Prospective Analysis of Genetic Variants Associated with Human Lifespan.	Longevity	up to 482,000 European ancestry individuals	NA	16q24.3	16	89637016	NR	DPEP1			ENSG00000015413			rs445537-G	rs445537	0	445537	non_coding_transcript_exon_variant	0	NR	2E-7	6.698970004336019		0.01055	[0.0065-0.0146] unit decrease	Illumina [~ 540852]	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST009448	Genome-wide genotyping array
2020-01-17	31484785	Wright KM	2019-09-04	G3 (Bethesda)	www.ncbi.nlm.nih.gov/pubmed/31484785	A Prospective Analysis of Genetic Variants Associated with Human Lifespan.	Longevity	up to 482,000 European ancestry individuals	NA	2p16.3	2	48087351	NR	VN1R18P - RN7SKP224	ENSG00000275423	ENSG00000201010		96825	130224	rs6740430-A	rs6740430	0	6740430	intron_variant	1	NR	4E-6	5.3979400086720375		0.01049	[0.006-0.015] unit decrease	Illumina [~ 540852]	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST009448	Genome-wide genotyping array
2020-01-17	31484785	Wright KM	2019-09-04	G3 (Bethesda)	www.ncbi.nlm.nih.gov/pubmed/31484785	A Prospective Analysis of Genetic Variants Associated with Human Lifespan.	Longevity	up to 482,000 European ancestry individuals	NA	17q25.3	17	77247861	NR	SEC14L1 - SEPTIN9-DT	ENSG00000129657	ENSG00000263718		30760	9874	rs11077897-G	rs11077897	0	11077897	regulatory_region_variant	1	NR	7E-6	5.154901959985743		0.01047	[0.0059-0.015] unit decrease	Illumina [~ 540852]	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST009448	Genome-wide genotyping array
2020-01-17	31484785	Wright KM	2019-09-04	G3 (Bethesda)	www.ncbi.nlm.nih.gov/pubmed/31484785	A Prospective Analysis of Genetic Variants Associated with Human Lifespan.	Longevity	up to 482,000 European ancestry individuals	NA	13q14.3	13	53306653	NR	RN7SL618P - ZNF646P1	ENSG00000241613	ENSG00000274316		48281	102229	rs7997881-G	rs7997881	0	7997881	intron_variant	1	NR	5E-7	6.301029995663981		0.0103	[0.0063-0.0143] unit decrease	Illumina [~ 540852]	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST009448	Genome-wide genotyping array
2020-01-17	31484785	Wright KM	2019-09-04	G3 (Bethesda)	www.ncbi.nlm.nih.gov/pubmed/31484785	A Prospective Analysis of Genetic Variants Associated with Human Lifespan.	Longevity	up to 482,000 European ancestry individuals	NA	15q24.3	15	77541182	NR	HMG20A - LINGO1	ENSG00000140382	ENSG00000169783		55575	71845	rs12901998-A	rs12901998	0	12901998	intergenic_variant	1	NR	7E-7	6.154901959985743		0.01029	[0.0062-0.0143] unit decrease	Illumina [~ 540852]	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST009448	Genome-wide genotyping array
2020-01-17	31484785	Wright KM	2019-09-04	G3 (Bethesda)	www.ncbi.nlm.nih.gov/pubmed/31484785	A Prospective Analysis of Genetic Variants Associated with Human Lifespan.	Longevity	up to 482,000 European ancestry individuals	NA	13q14.3	13	53475354	NR	ZNF646P1 - LINC00558	ENSG00000274316	ENSG00000261517		65478	340065	rs17574479-C	rs17574479	0	17574479	intron_variant	1	NR	4E-6	5.3979400086720375		0.009832	[0.0056-0.014] unit decrease	Illumina [~ 540852]	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST009448	Genome-wide genotyping array
2020-01-17	31484785	Wright KM	2019-09-04	G3 (Bethesda)	www.ncbi.nlm.nih.gov/pubmed/31484785	A Prospective Analysis of Genetic Variants Associated with Human Lifespan.	Longevity	up to 482,000 European ancestry individuals	NA	1q21.3	1	151150013	NR	SEMA6C - TNFAIP8L2	ENSG00000143434	ENSG00000163154		3382	6636	rs7554936-G	rs7554936	0	7554936	intergenic_variant	1	NR	6E-6	5.221848749616356		0.009709	[0.0055-0.0139] unit decrease	Illumina [~ 540852]	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST009448	Genome-wide genotyping array
2020-01-17	31484785	Wright KM	2019-09-04	G3 (Bethesda)	www.ncbi.nlm.nih.gov/pubmed/31484785	A Prospective Analysis of Genetic Variants Associated with Human Lifespan.	Longevity	up to 482,000 European ancestry individuals	NA	2p16.3	2	50013506	NR	NRXN1			ENSG00000179915			rs3796036-G	rs3796036	0	3796036	intron_variant	0	NR	3E-6	5.522878745280337		0.009513	[0.0055-0.0135] unit decrease	Illumina [~ 540852]	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST009448	Genome-wide genotyping array
2020-01-17	31484785	Wright KM	2019-09-04	G3 (Bethesda)	www.ncbi.nlm.nih.gov/pubmed/31484785	A Prospective Analysis of Genetic Variants Associated with Human Lifespan.	Longevity	up to 482,000 European ancestry individuals	NA	1q31.2	1	191422533	NR	LINC01680 - LINC02770	ENSG00000233882	ENSG00000228215		194066	400899	rs9651063-A	rs9651063	0	9651063	intergenic_variant	1	NR	7E-6	5.154901959985743		0.009466	[0.0054-0.0136] unit decrease	Illumina [~ 540852]	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST009448	Genome-wide genotyping array
2020-01-17	31484785	Wright KM	2019-09-04	G3 (Bethesda)	www.ncbi.nlm.nih.gov/pubmed/31484785	A Prospective Analysis of Genetic Variants Associated with Human Lifespan.	Longevity	up to 482,000 European ancestry individuals	NA	15q26.1	15	91003267	NR	VPS33B			ENSG00000184056			rs4244883-C	rs4244883	0	4244883	intron_variant	0	NR	6E-6	5.221848749616356		0.009464	[0.0054-0.0135] unit decrease	Illumina [~ 540852]	N	longevity	http://www.ebi.ac.uk/efo/EFO_0004300	GCST009448	Genome-wide genotyping array
